id,rank,title,release_year,audience,nationality,distributor,score,director,genre,running_time,grade,story,poster_url
388,388,사생결단,2006,2104716,한국,씨제이이앤엠(주),7.41,최호,느와르,117분,청소년 관람불가,"3만명의 고객이 우글거리는 황금 구역을 관리하는 마약 중간 판매상 이상도(류승범)는 최고급 오피스텔에서 살며 폼나게 즐기는 인생이다. 그러나 마약계 거물 장철(이도경)을 잡겠다는 집념에 사로잡힌 미치광이 형사 도경장 경장(황정민)에게 약점을 잡히면서 잘나가던 상도의 인생에 브레이크가 걸린다. 결국 도경장의 협박에 못 이겨 함정수사에 협조한 상도. 그러나 도경장은 함정수사가 실패로 돌아가자 대신 상도를 감옥에 넣어버린다.

장철의 행방이 손에 잡힐 듯 가까워지자 도경장은 출소한 상도를 다시 찾는다. 뒤를 봐줄테니 다시 한 번 손을 잡자고 청하는 도경장. 그러나 이미 도경장 때문에 감옥에서 8개월을 보낸 상도는 호락호락 넘어오지 않는다. 도경장의 비호 아래 칼부림을 벌여 잃었던 영업구역을 되찾은데 이어 도경장에게 거액의 사업 자금까지 뜯어낸 상도. 결국 장철의 조직에 들어가 자유롭게 장사하는 것을 도경장이 눈감아 주는 대가로 정보를 넘겨주기로 한다.

장철에게 최고 형량을 받게 하기 위해서 마약 유통의 핵심인 제조 현장을 덮쳐야만 하는 도경장. 그러나 장사에 눈이 팔린 상도가 3개월이 지나도 아무런 정보를 넘겨주지 않자 그의 분노는 극에 달한다. 자신을 보호해 주겠다는 도경장의 각서를 받아낸 후에야 제조 교수의 행방을 알려주는 상도. 한편 도경장이 장철과 교수가 만나는 현장을 덮치기 위해 잠복근무에 들어간 사이 상도는 천문학적 액수에 달하는 장철의 마약을 빼돌린다.

그러나 장철과 교수가 만나는 현장을 덮친 도경장은 뜻밖의 존재와 부딪히고, 장철의 몰락을 틈타 단숨에 전국을 장악하려던 상도의 야망 역시 예상 밖의 장애물을 만나게 된다. 각자의 먹이를 향해 이빨을 드러내고 달려들던 두 남자의 ‘사생결단’은 결국 예상치 못했던 최후를 향해 달려가는데...",https://movie-phinf.pstatic.net/20111222_219/1324537979383HEXHt_JPEG/movie_image.jpg
389,389,엑스맨 : 최후의 전쟁,2006,2096180,미국,이십세기폭스코리아(주),7.47,브렛 래트너,SF,103분,12세 관람가,"인류의 미래를 건 최후의 선택, 전세계의 운명이 걸린 마지막 전쟁이 시작된다!
다양하고 초인적인 능력을 가진 돌연변이들에게 그들이 가진 능력을 조절할 수 있도록 가르쳐 인류를 위해 그 힘을 사용하길 희망하는 ‘엑스맨’. 그리고 자신들을 몰아내려는 인간사회에 등을 돌리고 돌연변이가 미래를 지배할 것이라 믿는 ‘브러더후드’의 대립이 계속되는 가운데, <엑스맨: 최후의 전쟁>에서는 다양하고 흥미로운 능력을 가진 돌연변이 캐릭터들의 등장과 그들의 능력을 치유할 수 있는 ‘큐어’의 등장으로 세상의 모든 전쟁을 잠재울 최후의 전쟁으로 이어진다.
<엑스맨: 최후의 전쟁>에서 돌연변이들은 치료제 ‘큐어’의 등장으로 역사적 위험에 처하게 된다. 이제 초능력을 치유할 수 있는 선택권을 가지게 되는 대신 그로 인해 고립되며 소외된다. 만약 그것을 원치 않는다면 초능력을 포기한 평범한 인간이 되어야 하는 것.
한편, 알칼리 호수에서 사라져 죽은 줄로만 알았던 '진 그레이'가 회생하여 돌아오고 '사비에'는 그녀의 숨겨진 이중자아 '피닉스'의 부활을 예감, 위험을 경고한다. 모든 상황을 인내해야 한다고 주장하는 엑스맨의 리더 '사비에 교수’와 적자생존의 법칙을 신봉하는 ‘매그니토’의 대립된 의견이 시험대에 오르고, 이는 세상의 모든 전쟁을 잠재울 최후의 전쟁으로 이어진다.",https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=43995
390,390,몽타주,2013,2095592,한국,(주)넥스트엔터테인먼트월드(NEW),8.54,정근섭,스릴러,120분,15세 관람가,"15년 전 사라진 범인,

15년 후 반복되는 사건

마침내 찾아온 결정적 순간!



15년 전, 한 유괴범이 종적을 감춘다.

범인은 공소시효가 끝나기 5일전, 사건현장에 꽃 한 송이를 갖다 놓는다.

그로부터 며칠 후 15년 전 사건과 동일한 범죄가 되풀이 되고...



눈 앞에서 손녀를 잃어버린 할아버지

15년 전 범인을 찾아 헤맨 엄마

15년간 미제사건에 인생을 건 형사



마침내 모두에게 결정적 순간이 찾아왔다!

그 놈을 잡아라! <몽타주>",https://movie-phinf.pstatic.net/20130429_285/1367199572646THiIp_JPEG/movie_image.jpg
391,391,색즉시공 시즌2,2007,2088134,한국,씨제이엔터테인먼트,8.11,윤태윤,코미디,115분,청소년 관람불가,"1‘색’의 탐구 편. 캠퍼스는 불철주야 끓어오르는 열기와 함께 오늘도 ‘색’을 실천하며 나날이 건강(?)해 지고 있다. 밤마다 모텔행의 실랑이가 벌어지고, 잠 못 이루는 기숙사에선 예측 불가능한 실험들이 난무하는데... “3년 동안 뽀뽀만 하다가 닭똥집처럼 입술만 불어터졌어”만년고시생 은식(임창정 분)은 대학 내 최고의 S라인을 자랑하는 수영선수 경아(송지효 분)와 캠퍼스 커플이다. 그러나, 3년 내내 입술에서 진전이 안 되는 은식은 오늘도 혈기왕성한 몸을 체력단련으로 풀면서 ‘색’을 탐구만 하고 있다. 그러나, 번번이 실패뿐인 은식은 혼자서 ‘색’을 해결하는 노하우만 쌓아간다.

2‘색’의 실천 편. 한편, 만년대학생 성국(최성국 분)은 수영부 한켠에 마련된 야메동아리 ‘K-1'을 이끌며 수영부의 쭉쭉빵빵 라인들과 열심히 ‘색’을 탐한다. “세상 천지에 여자 동상이랑 한 놈은 니가 처음일거다” “그게...아직 마음의 준비가 안됐다고 하니까.. ” “내가 볼 땐... 너는 고자가 아니면 도사라고 본다.” 은식의 애로사항을 접수한 후, 성국은 부원들과 함께 후배 은식이 ‘색’을 실천할 수 있도록 힘쓰지만 그때마다 은식은 경아 앞에서 변태남으로 오해받게 되고, 급기야 풍기문란 사범으로 경찰서까지 잡혀가고 만다.

3‘색’의 평가 편. ‘색’을 탐할수록 꼬여만 가는 은식 앞에 노골적으로 경아에게 접근하는 남자가 나타나는데... 이는 잘나가는 현직 검사이며 성국의 친구인 기주. “ 사시 준비하느라 바쁘시겠네요? 그럼, 1차는? ”“ 여기가 1차인데요~ 야, 우리 2차도 갈 거야? ” 만년고시생 Vs 현직검사로 은식과 기주는 볼수록 비교되고, 매번 평가절하 된 은식은 ‘색’탐은 고사하고 경아마저 잃어버릴 위기에 놓이게 되는데...",https://movie-phinf.pstatic.net/20111223_81/1324568746389gSERh_JPEG/movie_image.jpg
392,392,명당,2018,2087474,한국,메가박스중앙(주)플러스엠,7.07,박희곤,한국,2018 .09.19 개봉,12세 관람가,"땅의 기운을 점쳐 인간의 운명을 바꿀 수 있는 천재지관 박재상(조승우)은

명당을 이용해 나라를 지배하려는 장동 김씨 가문의 계획을 막다 가족을 잃게 된다.



13년 후, 복수를 꿈꾸는 박재상 앞에 세상을 뒤집고 싶은 몰락한 왕족 흥선(지성)이 나타나

함께 장동 김씨 세력을 몰아낼 것을 제안한다.



뜻을 함께하여 김좌근 부자에게 접근한 박재상과 흥선은

두 명의 왕이 나올 천하명당의 존재를 알게 되고, 서로 다른 뜻을 품게 되는데…",https://movie-phinf.pstatic.net/20180920_268/1537425274130wtXzB_JPEG/movie_image.jpg
393,393,논스톱,2014,2084457,미국,(주)넥스트엔터테인먼트월드(NEW),8.6,자움 콜렛 세라,액션,106분,15세 관람가,"4만 피트 상공, 뉴욕발 비행기 안.

“1억 5천만 달러를 입금하지 않으면, 20분마다 한 명씩 죽이고 항공기를 폭파시키겠다.”

미 항공수사관 ‘빌’(리암 니슨)은 의문의 메시지를 받게 되고 그로부터 정확히 20분 후, 승객 중 한 명이 살해당하는 테러가 발생한다. 탑승객 전원이 용의자인 가운데, ‘빌’은 범인을 찾기 위한 사투를 시작하지만, 오히려 테러범으로 몰리게 되고 결국 놈이 약속한 시간은 점점 다가오는데..

강한 남자 리암 니슨, 이젠 공중에서 끝내버린다!",https://movie-phinf.pstatic.net/20140218_232/1392709570132dLTDH_JPEG/movie_image.jpg
394,394,내부자들: 디 오리지널,2015,2083999,한국,(주)쇼박스,,우민호,범죄,180분,청소년 관람불가,"“끌어만 주시면 짖지 않고 예쁘게 따라갑니다”

복수를 계획하는 정치깡패의 과거_ 안상구



“덮으라고요? 왜, 장필우가 들어오랍디까?”

성공을 거래하는 열혈검사의 반격 _ 우장훈



“너도 성공하고 싶으니까 나한테 온 거 아냐?”

정치판을 설계하는 논설위원의 야망_ 이강희



조폭 검찰 언론 정치 재벌

내부자들의 숨겨진 이야기가 공개된다!",https://movie-phinf.pstatic.net/20151231_70/14515598150769qgj2_JPEG/movie_image.jpg
395,395,쩨쩨한 로맨스,2010,2080574,한국,롯데쇼핑㈜롯데엔터테인먼트,8.51,김정훈,멜로/로맨스,118분,청소년 관람불가,"‘뒤끝작렬’ 성인만화가와 ‘허세작렬’ 섹스칼럼니스트의 현실과 상상을 넘나드는 19금 발칙 연애담!

만화를 그리자는 거에요? 논문을 쓰자는 거에요? 천재적인 그림실력은 가졌으되, 지루하기 짝이 없는 스토리로 인해 그리는 족족 퇴짜를 맞는 만화가 정배! 여지없이 출판사의 퇴짜를 맞던 어느 날! 무려 1억 3천의 상금이 걸린 성인만화 공모전 소식에 스토리 작가를 찾게 되는데!!

나, 섹스칼럼니스트라구요~ 성인잡지 번역 일을 하고 있지만, 넘치는 창의력으로 인해 일하는 족족 사고를 치고 결국 해고 당하는 다림! 새로운 직장을 찾아 헤매던 어느 날! 어마어마한 상금에 넘어가 정배와 함께 성인만화를 만들게 되는데..

너, 경험 없지? VS 다 내 경험담이라니까! 뒤끝이라면 누구에게도 뒤지지 않는 정배와 온갖 이론과 말발로 무장한 다림의 한치의 양보도 없는 공동작업은 첫 날부터 티격태격 삐그덕 거리기만 하고.. 과연 예정된 마감일까지 완성할 수 있을지 의심스럽기만 한데...

세상을 놀라게 할 섹시 성인만화 완성을 위한 열혈 제작기! 누구도 본 적 없는 19금 발칙 연애담이 시작된다!",https://movie-phinf.pstatic.net/20111223_272/1324627884224BolLz_JPEG/movie_image.jpg
396,396,장화신은 고양이,2012,2080154,미국,씨제이이앤엠(주),8.41,크리스 밀러,애니메이션,90분,전체 관람가,"슈렉이 뜨기 전에 내가 있었다! 슈렉 뺨쳤던 장화신은 고양이의 귀환!

한때는 알아주는 영웅이었지만 지금은 지명 수배자 신세인 ‘장화신은 고양이’. 명예 회복의 순간만을 꿈꾸던 그에게 악명 높은 부부 악당 ‘잭 & 질’과 ‘마법의 콩’에 대한 소문이 들려온다. 황금알의 비밀을 지닌 열쇠로, 악당의 손에 넘어가면 세상을 위험에 빠트린다는 마법의 콩. 장화신은 고양이는 잭 & 질로부터 마법의 콩을 빼앗기로 결심한다.

하지만 마법의 콩을 손에 넣으려는 순간! 갑자기 나타난 희대의 도둑 ‘말랑손 키티’ 때문에 계획은 실패로 돌아간다. 게다가 말랑손 키티가 어릴 적 단짝에서 지금은 둘도 없는 원수가 된 ‘험티 덤티’와 한통속임을 알게 된 장화신은 고양이는 깊은 고민에 빠진다. 그러나 마법의 콩을 혼자 훔치는 것은 절대 불가능하다는 사실을 깨달은 장화신은 고양이, 결국 말랑손 키티, 험티 덤티와 손을 잡고 위험천만한 모험을 시작하는데…!

짜릿한 인생역전을 꿈꾸는 ‘장화신은 고양이’와 친구들의 예측불허 모험이 시작된다!",https://movie-phinf.pstatic.net/20111226_281/1324864241888sNBvG_JPEG/movie_image.jpg
397,397,인투 더 스톰,2014,2078492,미국,워너브러더스 코리아(주),8.23,스티븐 쿼일,액션,89분,12세 관람가,"갑작스런 기상 이변으로 발생한 수퍼 토네이도가 오클라호마의 실버톤을 덮쳐 쑥대밭으로 만든다. 사람들은 최대풍속 초속 300m의 여객기마저 날려버리는 비바람과 하늘로 솟아오른 불기둥, 토네이도가 진공청소기처럼 모든 것을 빨아들이는 사상 최대 재난을 겪는다. 한편, 고등학교 교감인 게리(리처드 아미티지)는 졸업식장에서 사라진 아들을 찾기 위해 나서고, 전설의 토네이도를 직접 눈 앞에서 촬영하기 위해 기상학자와 스톰 체이서가 몰려드는데…",https://movie-phinf.pstatic.net/20140730_173/1406681550093Aakuw_JPEG/movie_image.jpg
398,398,청춘만화,2006,2066354,한국,(주)쇼박스,6.2,이한,멜로/로맨스,116분,12세 관람가,"어렸을 적부터 같은 동네에서 자란 지환(권상우)과 달래(김하늘). 대학까지 같은 학교에 나란히 입학한 지환과 달래는 아직까지 서로에겐 둘도 없는 친구다. 성룡을 존경하고 세계적인 액션배우를 꿈꾸는 지환과 배우 지망생 달래는 하루가 무섭게 티격태격 싸우고 서로의 치부에 대해 서슴없이 얘기하는 앙숙이지만 늘 보이지 않은 곳에서 서로를 위하는 친구로 주변 사람들의 부러움을 산다.

그러던 어느 날, 달래에게는 지환과 같은 태권도과 친구이자 과대표이며 만능스포츠맨 영훈이라는 남자친구가 생겼고, 지환에게는 달래와는 비교할 수 없을 정도로 쭉쭉빵빵 팔등신 미녀 지민이라는 여자친구가 생겼다. 아무런 문제가 없을 것 같던 철부지 두 친구의 우정에 서로의 애인이 생기면서 이상한 기류가 흐르기 시작했다.

남들은 다 아는데, 그들만 모른다. 지환과 달래의 묘한 감정은 우정 이상이라는 걸...13년 동안이나 친구로 지낸 그들이 사랑이란 감정을 쉽게 받아들이진 않는다. 과연 그들이 만들어내는 코믹액션로맨스판타지는 그들이 사랑임을 깨닫게 해줄 수 있을까?",https://movie-phinf.pstatic.net/20111223_199/1324585121142uJCi3_JPEG/movie_image.jpg
399,399,눈에는 눈 이에는 이,2008,2058764,한국,롯데쇼핑㈜롯데엔터테인먼트,7.89,곽경택,범죄,101분,15세 관람가,"대낮 서울 도심 한복판 수 십억 현금 수송차량 강탈 사건에 이어 제주도 공항에서 밀수 금괴 600kg이 연기처럼 사라진다. 전설적인 형사 백반장(한석규)의 이름을 사칭해 완전범죄를 성공시킨 범인은 바로 안현민(차승원)! 분노한 백반장은 안현민을 집요하게 쫓지만 안현민은 번번히 백반장의 그물망을 빠져나간다. 승자를 알 수 없는 숨막히는 레이스가 계속되는 가운데, 위기에 몰린 안현민은 오히려 백반장 앞에 나타나 자신의 목숨을 포함한 뜻밖의 제안을 하는데...과연 이것은 기회인가, 함정인가?",https://movie-phinf.pstatic.net/20111223_223/1324569385664b0OV6_JPEG/movie_image.jpg
